Month,Ticker,ESG_Rating,ESG_Score
4,FFIV,BBB,4.8
4,FHB,BB,4.2
4,FHI,BB,3.5
4,FHN,BB,4.2
4,FICO,A,6.5
4,FIS,BB,4.1
4,FISV,BBB,4.7
4,FITB,BB,3.7
4,FIVE,BBB,4.6
4,FIX,AA,7.7
4,FIZZ,CCC,0
4,FL,BBB,5.6
4,FLIR,A,7
4,FLO,BB,3.7
4,FLOW,BB,3.9
4,FLR,AA,7.2
4,FLS,A,7.1
4,FLT,B,2.4
4,FMBI,BB,2.9
4,FMC,BB,4
4,FN,A,6.5
4,FNB,BB,2.9
4,FOE,B,2.8
4,FORM,B,2.6
4,FORR,BB,4.2
4,FOXF,BB,3.9
4,FR,BB,3
4,FRC,BBB,4.6
4,FRT,BBB,4.3
4,FSLR,A,6.8
4,FSP,BBB,4.3
4,FSS,BBB,5.7
4,FTI,AA,7.3
4,FTNT,BBB,5.3
4,FTV,BBB,5.2
4,FUL,BBB,4.9
4,FULT,A,6.2
4,FWRD,B,2.7
4,GATX,BBB,5.5
4,GBCI,BBB,4.6
4,GBX,BB,4.1
4,GCO,BBB,5.6
4,GCP,B,1.9
4,GD,BB,4.1
4,GDOT,BB,3.6
4,GE,A,5.8
4,GEF,A,6.8
4,GEO,CCC,0
4,GES,BB,4.1
4,GFF,B,1.8
4,GGG,BBB,4.8
4,GHC,BBB,4.6
4,GIII,B,2.1
4,GILD,AA,8.56
4,GIS,AA,7.7
4,GKOS,BBB,4.8
4,GL,BB,3.9
4,GLT,B,1.8
4,GLUU,B,2.3
4,GLW,A,6.1
4,GM,CCC,0.3
4,GME,BBB,5.4
4,GMED,BBB,5.5
4,GMS,BBB,5.5
4,GNL,B,2.4
4,GNRC,BBB,5.6
4,GNTX,BB,3.9
4,GNW,BB,4.2
4,GOOGL,AA,7.9
4,GPC,BBB,4.4
4,GPI,BBB,4.6
4,GPMT,BB,3.5
4,GPN,B,1.5
4,GPS,AA,7.2
4,GRMN,A,6.2
4,GRUB,BB,4.1
4,GS,BBB,4.5
4,GT,BBB,4.8
4,GTLS,BBB,5.2
4,GTY,B,1.9
4,GVA,AA,7.7
4,GWB,A,6.2
4,GWW,AA,8.4
4,HA,BBB,5.6
4,HAE,BBB,5.2
4,HAFC,BB,4.2
4,HAIN,BBB,5.1
4,HAL,BBB,5.7
4,HALO,BBB,4.4
4,HAS,AA,8.56
4,HAYN,B,1.5
4,HBAN,BB,3.7
4,HBI,AA,7.4
4,HCA,A,6
4,HCC,B,1.8
4,HCI,B,2.4
4,HCSG,A,5.9
4,HD,AA,8.5
4,HE,A,6.2
4,HELE,A,6.9
4,HES,AA,8.5
4,HFC,BB,3.8
4,HFWA,BBB,4.6
4,HI,BBB,4.5
4,HIBB,A,5.9
4,HIG,BB,4
4,HII,A,6.9
4,HIW,B,1.9
4,HLIT,A,6
4,HLT,BBB,4.3
4,HLX,BB,3.8
4,HMN,BB,3.3
4,HMST,A,7.1
4,HMSY,BBB,5.2
4,HNGR,A,6.3
4,HNI,BBB,5.7
4,HOG,BBB,5.5
4,HOLX,BBB,4.8
4,HOMB,B,1.7
4,HON,AA,7.4
4,HOPE,BB,3.3
4,HP,B,1.5
4,HPE,AA,8
4,HPP,BB,3
4,HPQ,A,6.8
4,HQY,BB,3.4
4,HR,B,1.6
4,HRB,BB,4.2
4,HRC,BBB,5.2
4,HRL,A,7.1
4,HSC,BB,3.7
4,HSIC,AAA,10
4,HSII,BBB,5.2
4,HSKA,A,5.8
4,HST,A,6.5
4,HSTM,B,1.5
4,HSY,BBB,5.1
4,HTLD,BBB,5.5
4,HUBB,BBB,4.7
4,HUBG,AA,7.7
4,HUM,BBB,5.1
4,HVT,BBB,5.4
4,HWC,BB,4.2
4,HWKN,B,2.6
4,HWM,BBB,5.3
4,HXL,A,6.6
4,HZO,A,6.4
4,IART,B,2.7
4,IBKR,B,2.4
4,IBM,AA,8.5
4,IBOC,A,5.8
4,IBP,B,2.7
4,IBTX,B,2.5
4,ICE,BBB,5.7
4,ICHR,BBB,4.5
4,ICUI,B,2.1
4,IDA,A,7
4,IDCC,BBB,5.6
4,IDXX,AA,8.2
4,IEX,A,6.5
4,IFF,AA,7.7
4,IIIN,CCC,0
4,IIPR,B,2.4
4,IIVI,B,1.7
4,ILMN,BB,3.3
4,ILPT,B,2.7
4,INCY,B,2.4
4,INDB,BB,3.7
4,INFO,AA,7.9
4,INGN,BB,4.2
4,INGR,A,6.6
4,INN,B,1.6
4,INT,BBB,5.6
4,INTC,A,6.5
4,INTU,AA,8.5
4,INVA,BB,3.3
4,IOSP,BBB,5.1
4,IP,BBB,5.2
4,IPAR,B,2.1
4,IPG,BBB,4.5
4,IPGP,B,1.7
4,IQV,A,5.8
4,IR,BB,4.2
4,IRBT,AA,8.5
4,IRDM,BB,3.9
4,IRET,B,1.9
4,IRM,AA,7.9
4,IRT,B,2.7
4,ISRG,B,2.7
4,IT,BB,4.1
4,ITGR,BB,3.6
4,ITRI,A,7
4,ITT,A,7.1
4,ITW,A,6.8
4,IVR,BB,2.9
4,IVZ,A,6.8
4,J,A,6.2
4,JACK,BBB,5.2
4,JAZZ,A,6.1
4,JBGS,BBB,4.3
4,JBHT,BB,3.9
4,JBL,BB,3
4,JBSS,B,2.6
4,JBT,BBB,5.2
4,JCI,AAA,10
4,JCOM,BB,2.9
4,JEF,B,2
4,JJSF,B,2.6
4,JKHY,BBB,5.6
4,JLL,A,7
4,JNJ,BBB,5.6
4,JNPR,BBB,5.6
4,JOE,BBB,5.5
4,JPM,BB,2.9
4,JRVR,B,1.5
4,JW.A,A,6.8
4,JWN,A,6.9
4,K,AAA,8.6
4,KALU,BB,3.6
4,KAMN,BB,3.9
4,KAR,AA,7.8
4,KBH,A,6.9
4,KBR,BB,3.5
4,KELYA,AA,7.3
4,KEX,CCC,0
4,KEY,A,6.7
4,KEYS,AA,8.3
4,KFY,A,6.7
4,KHC,BB,3.7
4,KIM,BBB,5.7
4,KLAC,BB,3.5
4,KLIC,A,6.1
4,KMB,AA,8.5
4,KMI,BB,4.2
4,KMPR,B,2.6
4,KMT,BBB,4.5
4,KMX,BB,3.8
4,KN,BBB,5.7
4,KNSL,B,1.8
4,KNX,BB,4.2
4,KO,AA,7.6
4,KR,A,6.5
4,KRA,BB,3
4,KRC,A,5.9
4,KREF,BB,4.1
4,KRG,B,1.6
4,KSS,BB,3.8
4,KSU,AA,8.4
4,KWR,B,2.6
4,L,BB,4.1
4,LAD,BBB,5.4
4,LAMR,B,2.3
4,LANC,B,2.6
4,LCI,BB,3.9
4,LCII,BB,3.9
4,LDOS,A,7.1
4,LEA,CCC,1.3
4,LECO,BBB,5.5
4,LEG,BB,4.2
4,LEN,BB,3.1
4,LFUS,BBB,5.2
4,LGIH,A,6.1
4,LGND,BBB,4.4
4,LH,BBB,5.7
4,LHCG,A,7.1
4,LHX,A,6.6
4,LII,A,6.7
4,LIN,BBB,5.3
4,LITE,AA,7.2
4,LIVN,BB,4.2
4,LKQ,BBB,5.6
4,LLY,A,6.4
4,LMAT,BBB,4.8
4,LMNX,BBB,4.5
4,LMT,A,5.9
4,LNC,BBB,5.3
4,LNN,A,6.8
4,LNT,A,7
4,LNTH,BB,3.3
4,LOCO,A,7
4,LOPE,BB,3.8
4,LOW,A,6.7
4,LPSN,BBB,5
4,LPX,BBB,4.5
4,LRCX,AA,7.7
4,LSI,BB,3
4,LSTR,A,6.8
4,LTC,B,1.9
4,LTHM,B,2.6
4,LUMN,BB,4.2
4,LUV,BB,3.3
4,LVS,BB,3.5
4,LW,A,6.3
4,LXP,B,1.9
4,LYB,BBB,4.9
4,LYV,BB,3.6
4,LZB,BBB,5.4
4,M,BBB,5.6
4,MA,A,7.1
4,MAA,BBB,5.1
4,MAC,A,6.8
4,MAN,A,5.8
4,MANH,BBB,4.7
4,MANT,BB,3.2
4,MAR,BB,2.9
4,MAS,A,6.1
4,MASI,B,1.8
4,MAT,A,6.5
4,MATW,AA,7.3
4,MATX,B,1.8
4,MCD,BB,3.9
4,MCHP,BB,2.9
4,MCK,BB,3.4
4,MCO,A,7
4,MCRI,B,1.6
4,MCS,BB,3
4,MCY,B,2.1
4,MD,A,6
4,MDC,BB,4.1
4,MDLZ,BBB,4.3
4,MDP,B,1.8
4,MDRX,AA,7.6
4,MDT,BB,3.9
4,MDU,BBB,5.3
4,MED,A,6.9
4,MEDP,BB,3
4,MEI,AA,8.3
4,MERC,BB,3.2
4,MET,BB,4.2
4,MGLN,BBB,4.9
4,MGM,BBB,4.5
4,MGPI,BB,3.2
4,MHK,A,6.2
4,MHO,BB,3.3
4,MIDD,A,6.1
4,MIK,BBB,4.4
4,MKC,A,6
4,MKSI,B,1.9
4,MKTX,BB,4
4,MLAB,B,2.7
4,MLHR,AA,7.8
4,MLI,B,2.3
4,MLM,BB,4.1
4,MMC,AA,7.2
4,MMI,AA,7.8
4,MMM,AAA,10
4,MMS,BB,2.9
4,MMSI,A,7
4,MNRO,BBB,5.1
4,MNST,CCC,0
4,MO,BB,3.8
4,MOG.A,A,6.9
4,MOH,BB,4
4,MOS,A,7
4,MPC,BB,4
4,MPW,B,1.6
4,MPWR,B,2.6
4,MRCY,A,6.9
4,MRK,A,6.1
4,MRO,BBB,5.6
4,MRTN,BB,3.9
4,MS,A,6.8
4,MSA,BBB,5.5
4,MSFT,AAA,10
4,MSI,A,6
4,MSM,BB,3.2
4,MSTR,BB,3.8
4,MTB,BBB,4.6
4,MTD,AA,8.2
4,MTDR,B,2.8
4,MTG,BBB,5.4
4,MTH,BBB,5.3
4,MTOR,BBB,5.4
4,MTRN,BB,4
4,MTRX,BB,4
4,MTSC,A,7
4,MTX,A,6
4,MTZ,BB,4.1
4,MU,BB,4.2
4,MUR,B,2.3
4,MUSA,A,6.7
4,MXIM,A,6.5
4,MXL,B,2.6
4,MYE,BBB,5.2
4,MYGN,B,2.8
4,MYRG,A,6.7
4,NATI,AA,8.3
4,NAVI,B,2
4,NBHC,BBB,4.6
4,NBTB,BB,3.3
4,NCLH,BBB,5
4,NCR,BBB,5.2
4,NDAQ,BB,3.7
4,NDSN,BB,3.5
4,NEE,AAA,9.4
4,NEM,A,6.9
4,NEO,BBB,4.8
4,NEOG,BB,3
4,NEU,B,2.6
4,NFBK,BB,3.3
4,NFG,BBB,5.1
4,NFLX,B,1.6
4,NGVT,B,2.6
4,NI,BBB,5.5
4,NJR,BBB,5.5
4,NKE,A,5.9
4,NKTR,BB,4.2
4,NLOK,A,7.1
4,NLSN,A,6.7
4,NMIH,B,2.5
4,NNN,B,1.9
4,NOC,AA,8.4
4,NOV,A,6.3
4,NOW,A,7.1
4,NP,B,1.8
4,NPK,BB,4.1
4,NPO,BBB,5.2
4,NRG,B,2.1
4,NSA,B,1.9
4,NSC,A,7.1
4,NSIT,A,7
4,NSP,BBB,5.2
4,NTAP,BB,4
4,NTCT,BBB,4.4
4,NTGR,BBB,5.2
4,NTRS,AA,8.5
4,NTUS,BB,4.2
4,NUE,BBB,5.6
4,NUS,BB,3.8
4,NUVA,BB,4.2
4,NVDA,AAA,9.4
4,NVR,BBB,4.5
4,NVT,B,1.9
4,NWBI,B,2.5
4,NWE,BB,4
4,NWL,A,5.8
4,NWN,BBB,4.5
4,NWSA,CCC,1.1
4,NX,BB,4.2
4,NXGN,BBB,4.5
4,NXRT,B,2.7
4,NYCB,BBB,5
4,NYMT,B,1.8
4,NYT,A,6.4
4,O,BB,3.8
4,OC,AA,8.2
4,ODFL,BB,4.2
4,ODP,BBB,4.9
4,OFC,A,6.5
4,OFG,BB,2.9
4,OFIX,BBB,4.8
4,OGE,BBB,4.5
4,OGS,A,6.2
4,OHI,B,2.7
4,OI,BBB,4.4
4,OII,A,6.8
4,OKE,A,7.1
4,OLED,BBB,4.8
4,OLLI,B,1.8
4,OLN,CCC,0
4,OMC,BBB,5
4,OMCL,BB,3.6
4,OMI,A,6.6
4,ONB,BB,3.3
4,ONTO,BBB,5.2
4,OPI,B,2.7
4,ORCL,BBB,4.7
4,ORI,B,1.5
4,ORLY,B,2.8
4,OSIS,A,6.1
4,OSK,AA,8.1
4,OSPN,BBB,4.4
4,OSUR,A,7
4,OXM,BBB,5.3
4,OXY,BB,4
4,OZK,BBB,5.4
4,PACW,BB,2.9
4,PAHC,BBB,5.6
4,PARR,B,2.7
4,PATK,B,2.7
4,PAYC,A,7.1
4,PAYX,BBB,5.6
4,PB,BB,2.9
4,PBCT,A,5.8
4,PBF,BB,3.5
4,PBH,BB,3.1
4,PBI,AA,7.8
4,PCAR,BBB,4.6
4,PCH,BB,3.2
4,PCRX,BB,3.6
4,PCTY,A,7.1
4,PDCE,B,2.3
4,PDCO,AAA,10
4,PDFS,BB,3.2
4,PEAK,AA,7.6
4,PEB,B,2.2
4,PEG,A,7
4,PEN,A,6.4
4,PENN,BBB,4.5
4,PEP,AA,7.9
4,PETS,BB,3.8
4,PFBC,B,2.5
4,PFE,B,2.8
4,PFG,BBB,5.3
4,PFS,BB,4.2
4,PG,AA,7.9
4,PGR,BBB,4.7
4,PGTI,BB,3
4,PH,A,6.1
4,PHM,BB,3.5
4,PII,B,1.7
4,PIPR,B,2.4
4,PK,BBB,4.6
4,PKE,BB,3
4,PKG,B,2
4,PKI,BBB,5.2
4,PLAB,B,2.3
4,PLAY,BBB,4.3
4,PLCE,BBB,5.6
4,PLD,AA,7.3
4,PLT,A,6
4,PLUS,A,6.5
4,PLXS,A,7
4,PM,BBB,5.4
4,PMT,B,1.8
4,PNC,A,7.1
4,PNFP,BBB,4.6
4,PNM,BB,3
4,PNR,BBB,5.5
4,PNW,A,7
4,POOL,A,6.9
4,POST,BB,4
4,POWI,BBB,4.5
4,POWL,B,1.6
4,PPBI,B,2.5
4,PPC,BB,4
4,PPG,A,6.7
4,PPL,BBB,5.7
4,PRA,BB,3.2
4,PRAA,A,6
4,PRAH,BB,3.6
4,PRDO,CCC,0
4,PRFT,BBB,4.4
4,PRGO,BBB,5.6
4,PRGS,A,6.2
4,PRI,BB,4.2
4,PRK,BB,2.9
4,PRLB,BBB,5.2
4,PRSC,A,6.9
4,PRSP,BB,2.9
4,PRU,A,6.9
4,PSA,B,1.6
4,PSB,B,2.2
4,PSMT,A,5.8
4,PSX,BBB,5.6
4,PTC,A,7.1
4,PTEN,B,2.3
4,PUMP,B,2
4,PVH,AA,8.2
4,PWR,AA,8.5
4,PXD,BB,3.6
4,PYPL,A,6.5
4,PZZA,B,1.7
4,QCOM,B,1.6
4,QDEL,BBB,5.2
4,QLYS,BBB,5.3
4,QNST,B,2.8
4,QRVO,BB,3.9
4,R,AA,8.4
4,RAMP,B,2.1
4,RAVN,AA,7.7
4,RBC,BBB,4.4
4,RC,BB,3.2
4,RCII,BBB,5.6
4,RCL,BBB,4.6
4,RCM,AA,8
4,RDNT,BBB,4.9
4,RE,CCC,1.2
4,REG,A,6.8
4,REGI,BBB,5.4
4,REGN,BB,3.6
4,RES,BB,3
4,REX,B,2.3
4,REXR,BB,4.1
4,REZI,A,6.7
4,RF,A,7.1
4,RGA,BB,4.2
4,RGEN,A,6
4,RGLD,A,6.7
4,RGNX,BB,3.6
4,RGP,BBB,4.8
4,RGR,B,1.7
4,RGS,BB,3.8
4,RH,BB,3.8
4,RHI,AA,8.2
4,RJF,BB,2.9
4,RL,BB,3.5
4,RLGY,BBB,5.4
4,RLI,B,2.1
4,RMAX,B,2.4
4,RMBS,BBB,4.8
4,RMD,AA,7.9
4,RNR,B,1.6
4,RNST,B,1.7
4,ROCK,BB,3.9
4,ROG,A,6.5
4,ROIC,B,1.9
4,ROK,A,6.6
4,ROL,BB,3.3
4,ROP,A,6.5
4,ROST,BB,3.1
4,RPAI,B,1.9
4,RPM,BB,3.3
4,RPT,B,1.9
4,RRC,BB,3.1
4,RS,A,6.9
4,RSG,B,2.7
4,RTX,A,6.6
4,RUN,A,6.8
4,RUTH,BB,3.5
4,RWT,BB,3.2
4,RYN,BB,3.2
4,SABR,BBB,5.6
4,SAFE,B,1.6
4,SAFM,B,2.6
4,SAFT,B,2.6
4,SAH,BB,3.6
4,SAIA,BB,4.2
4,SAIC,BB,3.2
4,SAIL,BB,4.1
4,SAM,B,1.6
4,SANM,BB,3
4,SBAC,BBB,5.5
4,SBCF,BB,4.2
4,SBH,BBB,4.4
4,SBNY,BB,4.2
4,SBRA,BB,3.8
4,SBSI,BB,2.9
4,SBUX,BBB,5.2
4,SCHL,BBB,4.5
4,SCHW,BB,4.2
4,SCI,BBB,5
4,SCL,BBB,4.7
4,SCSC,BB,3.5
4,SCVL,BBB,4.4
4,SEDG,BB,2.9
4,SEE,BBB,5.2
4,SEIC,B,2.6
4,SEM,A,7.1
4,SF,B,2.6
4,SFBS,BBB,5
4,SFM,BBB,5.2
4,SFNC,BBB,5.4
4,SGH,B,2.6
4,SGMS,BB,3.5
4,SHAK,BBB,5.2
4,SHEN,BBB,4.5
4,SHOO,BB,3.8
4,SHW,BBB,5.6
4,SIG,BBB,5.4
4,SIGI,BB,3.2
4,SITC,BB,4.1
4,SIVB,A,7.1
4,SIX,BB,2.9
4,SJI,A,6.4
4,SJM,BBB,4.3
4,SKT,B,2.4
4,SKX,B,2.4
4,SKYW,B,2.6
4,SLAB,BBB,4.5
4,SLB,BBB,5.7
4,SLG,BB,3.2
4,SLGN,B,2.4
4,SLM,B,2
4,SLP,BB,3.6
4,SMG,BB,3
4,SMP,BB,3.9
4,SMTC,BB,4.2
4,SNA,A,5.8
4,SNBR,BBB,4.6
4,SNEX,BBB,4.7
4,SNPS,BB,2.9
4,SNV,BB,2.9
4,SNX,BBB,5.7
4,SO,AA,7.4
4,SON,BBB,4.8
4,SPG,BBB,4.6
4,SPGI,A,7
4,SPPI,B,1.6
4,SPSC,BBB,5
4,SPTN,A,5.8
4,SPXC,BB,4.2
4,SR,BB,4
4,SRC,B,2.2
4,SRCL,CCC,0.4
4,SRDX,BBB,4.8
4,SRE,A,6
4,SSD,B,1.8
4,SSP,BB,3.9
4,SSTK,B,2.8
4,STAR,BB,3.5
4,STBA,BB,4.2
4,STC,BB,2.9
4,STE,A,5.8
4,STL,BB,3.3
4,STLD,BBB,5.6
4,STMP,B,2.8
4,STOR,B,2.7
4,STRA,B,2.7
4,STT,AA,8.5
4,STX,BBB,5.2
4,STZ,BB,2.9
4,SUPN,BBB,4.4
4,SVC,BB,4.1
4,SWK,BBB,5.2
4,SWKS,A,5.8
4,SWM,B,1.8
4,SWN,BBB,4.9
4,SWX,A,6
4,SXC,BB,4.1
4,SXI,BB,3.5
4,SXT,BB,3
4,SYF,BB,4
4,SYK,B,2.4
4,SYKE,A,5.9
4,SYNA,BB,4.2
4,SYNH,B,2.1
4,SYY,BBB,5.5
4,T,BB,3
4,TALO,BB,3.3
4,TAP,AA,8.2
4,TBI,AA,8.5
4,TBK,BB,3.7
4,TCBI,BBB,4.6
4,TCF,BBB,4.6
4,TCMD,A,6.4
4,TCO,B,2.2
4,TDC,AAA,10
4,TDG,BB,4.1
4,TDS,B,1.8
4,TDY,BBB,5.6
4,TECH,BB,3.6
4,TEL,AA,7.4
4,TER,BB,2.9
4,TEX,BBB,4.9
4,TFX,BB,3.6
4,TG,B,2
4,TGI,BB,4.1
4,TGNA,BBB,5.5
4,TGT,A,6.4
4,THC,BB,4
4,THG,BBB,5.3
4,THO,BBB,5.5
4,THRM,AA,7.8
4,THS,BBB,5.1
4,TIF,AAA,10
4,TILE,BBB,4.5
4,TJX,BBB,4.9
4,TKR,BB,3.9
4,TMHC,BBB,5.7
4,TMO,BB,4.2
4,TMP,B,2.5
4,TMUS,BB,3
4,TNC,A,6.5
4,TOL,BB,3.5
4,TPH,BB,4.1
4,TPR,BBB,5
4,TPRE,B,1.6
4,TPX,BB,3.1
4,TR,B,1.7
4,TREE,B,1.7
4,TREX,BBB,5.5
4,TRHC,B,1.8
4,TRIP,BBB,5.1
4,TRMB,AA,8.3
4,TRMK,BBB,4.6
4,TRN,BB,4.1
4,TROW,AA,8.2
4,TRST,BB,2.9
4,TRUP,B,2.8
4,TRV,A,7.1
4,TSCO,A,5.9
4,TSE,BBB,5.1
4,TSN,BB,3.1
4,TT,AA,8.1
4,TTC,A,6.2
4,TTEC,BBB,5.6
4,TTEK,A,6.7
4,TTGT,B,1.6
4,TTMI,BBB,4.3
4,TTWO,BBB,5.2
4,TVTY,AA,7.4
4,TWTR,BB,3.3
4,TXN,AA,8.4
4,TXRH,B,2.2
4,TXT,BB,4.1
4,TYL,BB,3.2
4,UAA,BBB,5.6
4,UBA,B,1.6
4,UBSI,BB,3.3
4,UCBI,BB,3.3
4,UCTT,BB,2.9
4,UDR,A,5.9
4,UE,CCC,0
4,UEIC,B,1.9
4,UFCS,B,1.8
4,UFPI,B,2.7
4,UFS,A,6.8
4,UGI,BBB,5.5
4,UHS,CCC,1.4
4,UHT,B,1.9
4,UIHC,B,1.5
4,UIS,B,2.6
4,ULTA,BB,3.3
4,UMBF,BBB,4.6
4,UMPQ,BBB,5.4
4,UNF,A,6.3
4,UNFI,AA,8.1
4,UNH,BB,4
4,UNIT,BBB,4.5
4,UNM,B,2.8
4,UNP,BBB,5.2
4,UNVR,B,2.3
4,UPS,A,5.9
4,URBN,BB,3.3
4,URI,BBB,5.5
4,USB,BB,2.9
4,USCR,A,7
4,USNA,BB,3.6
4,USPH,A,6.3
4,UTHR,B,2.8
4,UVE,BB,2.9
4,UVV,BBB,4.6
4,V,A,6.2
4,VAC,BBB,5.4
4,VAR,BBB,5.2
4,VBTX,B,2.1
4,VC,BBB,5.2
4,VECO,BB,2.9
4,VFC,AA,7.9
4,VG,B,1.8
4,VGR,BBB,5.2
4,VIAC,B,2.7
4,VIAV,BB,3.2
4,VICR,BB,3.1
4,VIVO,BBB,5.2
4,VLO,BBB,4.6
4,VLY,BBB,4.6
4,VMC,BB,4.1
4,VMI,A,5.9
4,VNDA,BB,3.2
4,VNO,BB,3.8
4,VREX,A,5.8
4,VRSK,BBB,5.5
4,VRSN,BBB,5.6
4,VRTS,BBB,5.6
4,VRTU,A,7.1
4,VRTX,AA,7.2
4,VSAT,B,2.8
4,VSH,BBB,4.3
4,VSTO,A,7
4,VTR,BBB,5.7
4,VVI,A,6.7
4,VVV,BB,3.1
4,VZ,BB,4.2
4,WAB,BB,3
4,WABC,BB,2.9
4,WAFD,BB,4.2
4,WAT,AA,7.3
4,WBA,BBB,4.8
4,WBS,A,5.8
4,WD,B,1.7
4,WDC,B,1.6
4,WDFC,B,2.3
4,WDR,B,2.6
4,WEC,A,7
4,WELL,A,5.9
4,WEN,BBB,4.8
4,WERN,BBB,5.5
4,WETF,BB,3.5
4,WEX,A,5.9
4,WFC,CCC,0.8
4,WGO,BB,4.2
4,WH,BB,3.2
4,WHR,BB,3.1
4,WING,BB,3.9
4,WIRE,B,1.9
4,WLTW,BBB,5.3
4,WM,BBB,4.3
4,WMB,BB,4.2
4,WMT,BBB,5.2
4,WNC,BBB,5.7
4,WOR,BB,3.1
4,WPX,B,1.8
4,WRB,B,2.1
4,WRE,BB,3.8
4,WRI,B,1.6
4,WRK,BB,3.6
4,WRLD,B,2.4
4,WSM,A,6.4
4,WSO,BB,4.2
4,WSR,B,2.4
4,WST,AA,7.9
4,WTFC,BBB,5
4,WTRG,BBB,4.9
4,WTS,A,7.1
4,WU,A,7.1
4,WW,A,6.9
4,WWD,A,7.1
4,WWE,BB,4.1
4,WWW,A,6.8
4,WY,A,6.8
4,WYND,B,2.1
4,WYNN,CCC,0.6
4,X,CCC,0.3
4,XEC,BB,4.1
4,XEL,AA,8.1
4,XHR,BB,3.2
4,XLNX,BBB,5.5
4,XNCR,B,2.8
4,XOM,BBB,4.5
4,XPER,B,1.9
4,XPO,B,2.3
4,XRAY,A,6.7
4,XRX,A,6.8
4,XYL,AAA,10
4,Y,B,2.3
4,YELP,BB,3.6
4,YETI,AA,7.8
4,YUM,BB,3
4,ZBH,CCC,1.2
4,ZBRA,A,6.1
4,ZION,A,6.2
4,ZTS,A,6.4
4,ZUMZ,BBB,5.1
5,A,AAA,8.8
5,AAL,CCC,0.7
5,AAON,A,5.8
5,AAP,BBB,4.6
5,AAPL,A,6.4
5,AAT,BB,3.2
5,AAWW,B,1.8
5,AAXN,BBB,5.6
5,ABBV,A,6.8
5,ABC,BBB,4.6
5,ABCB,BBB,4.6
5,ABG,BBB,4.4
5,ABM,A,7.1
5,ABMD,A,5.8
5,ABT,BBB,5.5
5,ABTX,BB,3.3
5,ACA,BBB,5.4
5,ACC,BBB,5.1
5,ACHC,BBB,4.6
5,ACIW,A,7.1
5,ACLS,B,2.6
5,ACM,AA,7.4
5,ACN,AAA,10
5,ADBE,AA,8.2
5,ADC,BB,3
5,ADI,BBB,4.8
5,ADM,BBB,4.9
5,ADNT,B,1.7
5,ADP,A,6.8
5,ADS,BB,3.5
5,ADSK,AA,7.9
5,ADTN,A,6.8
5,ADUS,A,6.9
5,AEE,BBB,5.5
5,AEGN,A,6.7
5,AEIS,B,2.6
5,AEL,B,1.9
5,AEO,A,6.9
5,AEP,A,7
5,AES,AA,7.2
5,AFG,BB,3.3
5,AFL,BB,4.2
5,AGCO,BBB,4.9
5,AGO,B,2.1
5,AGYS,B,2.6
5,AHH,BB,3.8
5,AIG,BB,3.3
5,AIN,BB,4.2
5,AIR,BBB,5.6
5,AIT,BB,3.5
5,AIV,B,2.4
5,AIZ,BB,3.5
5,AJG,BBB,5.1
5,AJRD,A,6.3
5,AKAM,BBB,5
5,AKR,B,2.2
5,ALB,BB,3.3
5,ALE,BB,4
5,ALEX,BBB,5.7
5,ALG,BBB,5.7
5,ALGN,A,6.1
5,ALGT,BB,4.1
5,ALL,BBB,5.6
5,ALLE,AA,7.3
5,ALRM,B,2.6
5,ALXN,B,2
5,AM,BB,4.2
5,AMAT,AA,8.4
5,AMBC,B,2.6
5,AMCX,B,1.6
5,AMD,BBB,4.5
5,AME,B,2.8
5,AMED,A,6.3
5,AMG,BBB,5.6
5,AMGN,AA,8.4
5,AMN,AA,8
5,AMP,BBB,5.6
5,AMPH,BB,3.3
5,AMSF,B,2.1
5,AMT,A,6.4
5,AMWD,BB,3.3
5,AMZN,BB,4.1
5,AN,BBB,5.4
5,ANDE,BB,4.2
5,ANET,BBB,5.2
5,ANF,B,2.3
5,ANGO,BBB,5.2
5,ANIK,BB,4
5,ANIP,BB,3.6
5,ANSS,A,6.2
5,ANTM,BB,4
5,AON,BB,4
5,AOS,BB,3.9
5,APA,BBB,4.9
5,APD,BBB,4.7
5,APEI,A,6.2
5,APH,BBB,5.2
5,APOG,BB,4.2
5,APTV,A,7
5,ARCB,A,5.8
5,ARE,A,6.5
5,ARI,BB,2.9
5,AROC,BBB,4.3
5,ARR,B,2.4
5,ARW,BBB,4.3
5,ARWR,B,2.4
5,ASB,BB,3.3
5,ASGN,BBB,4.5
5,ASH,B,2.1
5,ASIX,B,1.7
5,ASTE,BBB,5.4
5,ATGE,B,1.9
5,ATI,B,2.6
5,ATNI,B,1.5
5,ATO,BB,3.8
5,ATR,A,6.4
5,ATVI,BBB,5.2
5,AVA,A,7
5,AVAV,BBB,5.6
5,AVB,BBB,5.1
5,AVD,B,2.1
5,AVGO,B,1.6
5,AVNS,BB,3.9
5,AVNT,BB,3.3
5,AVT,A,6.5
5,AVY,BBB,5.6
5,AWK,BBB,5.1
5,AWR,BB,3.4
5,AX,B,1.7
5,AXL,BBB,4.3
5,AXP,AA,8.4
5,AYI,A,6.9
5,AZO,B,1.8
5,AZZ,B,1.6
5,B,A,6.1
5,BA,BB,3.1
5,BAC,BB,4.2
5,BANC,B,2.5
5,BANF,BBB,4.6
5,BANR,BBB,4.6
5,BAX,BB,4.2
5,BBBY,B,2.1
5,BBY,AAA,10
5,BC,BB,3.5
